order_id,customer_id,seller_id,product_id,order_timestamp,order_date,order_hour,category,city,state,age_group,loyalty_tier,seller_tier,platform,payment_method,base_amount,discount_amount,delivery_fee,final_amount,status,delivery_time_hrs,rating
154,6554,377,755,2024-06-10 12:49:20,2024-06-10,12,Home & Kitchen,Mumbai,Maharashtra,25-34,bronze,A,API,UPI,3446.02,47.48,0,3398.54,delivered,64.25,4
155,7697,79,119,2024-06-09 06:55:32,2024-06-09,6,Fashion,Pune,Maharashtra,55+,silver,B,Website,Credit Card,1192.24,27.65,0,1164.59,delivered,13.23,5
156,9062,328,733,2024-06-14 22:07:41,2024-06-14,22,Food,Delhi,Delhi,25-34,silver,C,Website,Credit Card,686.99,31.6,0,655.39,delivered,22.49,5
157,1574,503,1225,2024-06-15 22:12:05,2024-06-15,22,Food,Hyderabad,Telangana,35-44,bronze,B,App,COD,472.7,4.98,59,526.72,delivered,11.79,5
158,8085,517,392,2024-06-14 11:40:07,2024-06-14,11,Food,Chennai,Tamil Nadu,35-44,silver,B,App,UPI,580.05,39.49,0,540.56,delivered,33.07,4
159,11385,292,223,2024-06-12 12:07:38,2024-06-12,12,Home & Kitchen,Bangalore,Karnataka,25-34,bronze,B,Website,Credit Card,12042.62,194.96,0,11847.66,delivered,11.75,5
160,5955,734,1020,2024-06-11 18:07:15,2024-06-11,18,Fashion,Jaipur,Rajasthan,35-44,bronze,B,App,Credit Card,2905.22,6.29,0,2898.93,delivered,2.21,4
161,9987,299,441,2024-06-09 15:11:59,2024-06-09,15,Sports,Ahmedabad,Gujarat,18-24,platinum,B,App,Credit Card,5990.35,1158.58,0,4831.77,delivered,10.13,5
162,3576,408,330,2024-06-07 21:26:57,2024-06-07,21,Electronics,Chennai,Tamil Nadu,18-24,silver,C,App,Credit Card,66620.57,2042.74,0,64577.83,delivered,10.79,5
163,11536,225,659,2024-06-01 15:23:29,2024-06-01,15,Books,Mumbai,Maharashtra,25-34,silver,B,API,Debit Card,628.27,39.79,0,588.48,delivered,65.49,5
164,11288,297,706,2024-06-01 10:16:17,2024-06-01,10,Books,Chennai,Tamil Nadu,25-34,silver,A,Website,Debit Card,402.88,18.85,29,413.03,delivered,25.19,5
165,9883,87,1628,2024-06-02 17:03:47,2024-06-02,17,Food,Mumbai,Maharashtra,35-44,bronze,B,App,Credit Card,69.65,0.75,59,127.9,pending,,2
166,6323,201,991,2024-06-10 09:55:48,2024-06-10,9,Books,Chennai,Tamil Nadu,18-24,gold,B,Website,Wallet,1074.57,80.35,0,994.22,delivered,40.11,5
167,10624,693,1386,2024-06-10 15:01:52,2024-06-10,15,Food,Pune,Maharashtra,25-34,platinum,B,Website,UPI,769.29,99.99,0,669.3,delivered,26.78,3
168,5329,476,1047,2024-06-12 17:35:14,2024-06-12,17,Food,Bangalore,Karnataka,35-44,gold,A,Website,Credit Card,695.35,77.37,0,617.98,delivered,63.15,4
169,2960,435,584,2024-06-07 22:47:19,2024-06-07,22,Electronics,Jaipur,Rajasthan,45-54,silver,B,App,Credit Card,48363.63,2150.53,0,46213.1,delivered,36.96,3
170,7289,461,1218,2024-06-05 12:34:15,2024-06-05,12,Books,Jaipur,Rajasthan,45-54,silver,B,App,UPI,1108.56,41.27,0,1067.29,pending,,2
171,9500,346,1174,2024-06-11 19:50:30,2024-06-11,19,Beauty,Jaipur,Rajasthan,35-44,gold,B,App,Debit Card,1086.7,122.44,0,964.26,delivered,31.13,3
172,10295,497,1047,2024-06-07 00:42:55,2024-06-07,0,Food,Jaipur,Rajasthan,35-44,silver,B,Website,COD,535.59,28.67,0,506.92,delivered,39.23,4
173,10274,644,710,2024-06-14 21:32:41,2024-06-14,21,Fashion,Pune,Maharashtra,18-24,bronze,B,App,Credit Card,2152.65,23.61,0,2129.04,delivered,5.69,4
174,6105,402,764,2024-06-03 13:37:21,2024-06-03,13,Food,Ahmedabad,Gujarat,18-24,bronze,C,App,UPI,259.57,7.7,49,300.87,delivered,18.24,5
175,1684,712,942,2024-06-01 12:15:06,2024-06-01,12,Beauty,Kolkata,West Bengal,25-34,silver,B,Website,UPI,1405.49,74.42,0,1331.07,delivered,2.78,5
176,1494,389,1139,2024-06-03 09:05:31,2024-06-03,9,Food,Mumbai,Maharashtra,45-54,platinum,A,App,Credit Card,117.73,16.11,29,130.62,returned,,2
177,10925,132,1807,2024-06-12 20:14:37,2024-06-12,20,Food,Hyderabad,Telangana,25-34,gold,A,Website,Debit Card,330.48,24.51,39,344.97,delivered,23.85,5
178,5564,421,465,2024-06-12 07:35:30,2024-06-12,7,Books,Delhi,Delhi,18-24,bronze,A,App,Credit Card,688.13,20.5,0,667.63,delivered,14.79,4
179,5585,714,1471,2024-06-05 18:22:25,2024-06-05,18,Grocery,Bangalore,Karnataka,18-24,bronze,B,App,COD,1082.24,11.43,0,1070.81,returned,,2
180,1996,105,1228,2024-06-04 13:48:49,2024-06-04,13,Fashion,Ahmedabad,Gujarat,45-54,silver,B,App,UPI,3369.86,80.44,0,3289.42,delivered,33.66,5
181,9096,37,184,2024-06-06 19:57:07,2024-06-06,19,Electronics,Bangalore,Karnataka,35-44,bronze,B,App,UPI,58859.18,1583.5,0,57275.68,delivered,21.56,5
182,3210,747,26,2024-06-10 22:56:51,2024-06-10,22,Food,Surat,Gujarat,35-44,silver,C,App,Wallet,140.23,6.12,49,183.11,delivered,46.47,5
183,7183,773,1836,2024-06-04 12:11:41,2024-06-04,12,Food,Jaipur,Rajasthan,25-34,bronze,B,App,UPI,624.81,1.89,0,622.92,delivered,18.61,5
184,7078,22,1922,2024-06-06 18:07:19,2024-06-06,18,Electronics,Surat,Gujarat,25-34,gold,B,API,UPI,58710.36,3374.01,0,55336.35,delivered,42.85,4
185,6153,199,1468,2024-06-05 14:31:02,2024-06-05,14,Food,Delhi,Delhi,25-34,gold,C,App,UPI,295.72,17.0,29,307.72,delivered,35.74,4
186,6697,623,873,2024-06-08 16:06:16,2024-06-08,16,Grocery,Pune,Maharashtra,35-44,bronze,B,Website,UPI,225.11,4.18,29,249.93,delivered,51.41,4
187,7815,90,1860,2024-06-02 08:43:26,2024-06-02,8,Electronics,Delhi,Delhi,35-44,bronze,B,Website,UPI,52195.57,909.75,0,51285.82,delivered,4.76,5
188,11405,396,1320,2024-06-09 11:50:26,2024-06-09,11,Sports,Chennai,Tamil Nadu,45-54,bronze,C,App,UPI,4822.28,0.76,0,4821.52,delivered,9.4,5
189,8291,324,605,2024-06-15 20:47:25,2024-06-15,20,Grocery,Kolkata,West Bengal,35-44,platinum,B,App,UPI,444.47,51.11,29,422.36,delivered,39.03,5
190,8071,770,1730,2024-06-12 13:10:00,2024-06-12,13,Electronics,Pune,Maharashtra,25-34,silver,B,App,Credit Card,30520.58,1792.34,0,28728.24,delivered,15.53,5
191,6825,52,52,2024-06-10 00:06:42,2024-06-10,0,Food,Pune,Maharashtra,45-54,silver,C,Website,UPI,363.76,18.76,59,404.0,delivered,77.67,2
192,4076,258,1794,2024-06-05 13:03:56,2024-06-05,13,Home & Kitchen,Mumbai,Maharashtra,18-24,gold,B,App,Credit Card,13000.06,717.26,0,12282.8,delivered,21.48,5
193,3215,169,1026,2024-06-13 19:19:49,2024-06-13,19,Electronics,Delhi,Delhi,35-44,silver,B,App,UPI,9918.73,426.2,0,9492.53,cancelled,,2
194,2811,571,1866,2024-06-03 23:37:11,2024-06-03,23,Sports,Mumbai,Maharashtra,25-34,bronze,B,App,UPI,11224.29,30.2,0,11194.09,delivered,41.53,4
195,5874,766,116,2024-06-02 21:03:08,2024-06-02,21,Sports,Delhi,Delhi,45-54,bronze,A,API,UPI,9568.88,75.6,0,9493.28,delivered,95.83,1
196,1165,559,1910,2024-06-06 20:20:08,2024-06-06,20,Sports,Ahmedabad,Gujarat,25-34,bronze,B,App,Credit Card,12061.5,165.57,0,11895.93,delivered,19.48,5
197,6034,419,1445,2024-06-09 22:50:58,2024-06-09,22,Food,Chennai,Tamil Nadu,18-24,gold,A,App,Credit Card,242.96,13.95,49,278.01,delivered,7.36,5
198,5195,690,1968,2024-06-12 19:55:46,2024-06-12,19,Beauty,Mumbai,Maharashtra,18-24,bronze,B,App,Debit Card,2029.53,54.59,0,1974.94,delivered,35.46,4
199,11605,113,1995,2024-06-11 17:43:48,2024-06-11,17,Fashion,Hyderabad,Telangana,25-34,silver,A,App,Credit Card,875.99,52.59,0,823.4,delivered,13.5,4
200,6963,788,961,2024-06-03 17:01:53,2024-06-03,17,Fashion,Kolkata,West Bengal,35-44,bronze,C,App,UPI,2228.38,33.82,0,2194.56,delivered,35.29,4
201,4016,167,676,2024-06-10 22:03:41,2024-06-10,22,Electronics,Ahmedabad,Gujarat,25-34,gold,B,Website,UPI,26518.93,1342.56,0,25176.37,delivered,29.96,3
202,8986,779,1996,2024-06-01 00:28:19,2024-06-01,0,Beauty,Bangalore,Karnataka,55+,silver,A,App,Credit Card,802.95,51.01,0,751.94,delivered,10.86,5
203,7408,404,136,2024-06-05 16:36:32,2024-06-05,16,Food,Delhi,Delhi,18-24,bronze,C,Website,UPI,875.85,19.62,0,856.23,delivered,87.6,2
204,127,133,828,2024-06-03 20:06:50,2024-06-03,20,Food,Bangalore,Karnataka,25-34,silver,B,App,Credit Card,447.04,26.84,39,459.2,delivered,29.73,3
205,1769,770,157,2024-06-11 07:30:23,2024-06-11,7,Electronics,Kolkata,West Bengal,35-44,bronze,B,App,Credit Card,48375.26,894.92,0,47480.34,delivered,28.0,4
206,10293,707,439,2024-06-15 20:44:56,2024-06-15,20,Home & Kitchen,Pune,Maharashtra,25-34,silver,B,App,UPI,5595.55,157.82,0,5437.73,pending,,2
207,5015,535,1375,2024-06-01 21:23:22,2024-06-01,21,Grocery,Jaipur,Rajasthan,25-34,bronze,A,App,Credit Card,1671.74,2.2,0,1669.54,cancelled,,1
208,4579,421,1502,2024-06-04 17:59:17,2024-06-04,17,Grocery,Mumbai,Maharashtra,35-44,bronze,A,Website,Credit Card,515.48,5.04,0,510.44,delivered,60.45,4
209,77,648,969,2024-06-11 20:18:08,2024-06-11,20,Books,Chennai,Tamil Nadu,18-24,bronze,B,App,Debit Card,150.23,1.88,29,177.35,delivered,28.99,4
210,8813,304,394,2024-06-11 10:44:24,2024-06-11,10,Home & Kitchen,Pune,Maharashtra,35-44,silver,C,App,UPI,1364.57,88.5,0,1276.07,delivered,22.88,4
211,10973,535,1235,2024-06-05 22:16:34,2024-06-05,22,Food,Pune,Maharashtra,55+,silver,A,App,COD,297.51,6.93,29,319.58,delivered,5.73,5
212,5564,467,1267,2024-06-15 07:15:24,2024-06-15,7,Food,Delhi,Delhi,18-24,bronze,B,Website,Credit Card,460.82,8.19,39,491.63,delivered,20.74,5
213,5917,347,386,2024-06-02 06:27:19,2024-06-02,6,Grocery,Bangalore,Karnataka,45-54,bronze,B,App,Credit Card,1648.78,44.04,0,1604.74,delivered,44.61,4
214,4378,439,997,2024-06-07 17:03:55,2024-06-07,17,Home & Kitchen,Mumbai,Maharashtra,18-24,silver,A,Website,UPI,12105.64,347.05,0,11758.59,delivered,28.44,4
215,8314,727,1014,2024-06-01 19:40:23,2024-06-01,19,Grocery,Kolkata,West Bengal,18-24,gold,B,Website,UPI,2079.37,203.99,0,1875.38,delivered,10.33,4
216,11611,627,686,2024-06-05 19:02:21,2024-06-05,19,Electronics,Bangalore,Karnataka,18-24,gold,B,App,UPI,52135.51,4167.27,0,47968.24,delivered,36.47,5
217,11356,739,1826,2024-06-06 17:34:25,2024-06-06,17,Food,Bangalore,Karnataka,25-34,bronze,C,App,Credit Card,495.2,13.96,39,520.24,delivered,18.65,5
218,11159,580,1653,2024-06-09 20:41:01,2024-06-09,20,Electronics,Jaipur,Rajasthan,25-34,silver,B,App,UPI,5727.96,197.68,0,5530.28,delivered,7.66,5
219,1448,451,1707,2024-06-10 18:36:26,2024-06-10,18,Food,Bangalore,Karnataka,18-24,platinum,B,API,Debit Card,328.88,33.51,29,324.37,delivered,65.1,5
220,7630,746,347,2024-06-14 21:38:08,2024-06-14,21,Grocery,Pune,Maharashtra,18-24,platinum,C,App,UPI,190.81,27.98,29,191.83,delivered,21.11,5
221,3286,85,1326,2024-06-12 09:34:16,2024-06-12,9,Sports,Mumbai,Maharashtra,25-34,bronze,C,API,Wallet,8917.24,172.47,0,8744.77,delivered,40.04,3
222,11074,263,1449,2024-06-05 23:40:09,2024-06-05,23,Books,Delhi,Delhi,18-24,bronze,C,App,UPI,613.68,10.92,0,602.76,delivered,9.09,4
223,6984,666,877,2024-06-10 21:41:46,2024-06-10,21,Electronics,Delhi,Delhi,55+,silver,A,App,Debit Card,32512.08,1630.0,0,30882.08,delivered,31.65,5
224,135,722,1448,2024-06-12 21:54:31,2024-06-12,21,Fashion,Ahmedabad,Gujarat,25-34,silver,A,App,Credit Card,2455.95,138.49,0,2317.46,delivered,23.31,5
225,7169,710,981,2024-06-02 13:50:26,2024-06-02,13,Grocery,Delhi,Delhi,25-34,bronze,C,Website,Debit Card,1681.03,45.05,0,1635.98,delivered,44.25,4
226,6114,393,63,2024-06-06 22:07:08,2024-06-06,22,Books,Bangalore,Karnataka,25-34,silver,B,App,Credit Card,889.67,23.55,0,866.12,delivered,35.95,3
227,3234,439,230,2024-06-12 10:26:41,2024-06-12,10,Food,Hyderabad,Telangana,35-44,bronze,A,App,UPI,63.71,0.65,29,92.06,delivered,33.15,4
228,11253,572,110,2024-06-06 08:48:00,2024-06-06,8,Sports,Bangalore,Karnataka,18-24,gold,A,App,Debit Card,6285.53,681.35,0,5604.18,cancelled,,1
229,8600,326,824,2024-06-14 14:02:03,2024-06-14,14,Home & Kitchen,Hyderabad,Telangana,45-54,bronze,C,App,Debit Card,13810.85,192.29,0,13618.56,delivered,16.52,4
230,6551,79,1197,2024-06-03 22:40:48,2024-06-03,22,Food,Mumbai,Maharashtra,25-34,bronze,B,Website,UPI,860.91,3.23,0,857.68,delivered,18.01,5
231,3596,2,81,2024-06-01 22:14:03,2024-06-01,22,Home & Kitchen,Kolkata,West Bengal,35-44,gold,C,App,UPI,12603.4,1166.79,0,11436.61,cancelled,,2
232,9951,718,699,2024-06-09 16:27:22,2024-06-09,16,Home & Kitchen,Kolkata,West Bengal,55+,silver,B,Website,Credit Card,5236.41,273.24,0,4963.17,delivered,9.36,4
233,773,621,1420,2024-06-13 20:03:49,2024-06-13,20,Grocery,Delhi,Delhi,35-44,bronze,B,App,COD,1427.69,36.15,0,1391.54,pending,,2
234,417,566,705,2024-06-01 17:04:58,2024-06-01,17,Electronics,Mumbai,Maharashtra,18-24,gold,C,Website,Credit Card,64480.73,4460.22,0,60020.51,delivered,35.41,5
235,2843,711,803,2024-06-08 09:31:21,2024-06-08,9,Sports,Mumbai,Maharashtra,55+,silver,B,App,Debit Card,5472.04,293.78,0,5178.26,delivered,40.13,4
236,4777,773,1189,2024-06-10 19:25:34,2024-06-10,19,Food,Mumbai,Maharashtra,18-24,bronze,B,App,UPI,658.21,9.78,0,648.43,delivered,33.5,3
237,2897,430,1000,2024-06-12 10:09:11,2024-06-12,10,Electronics,Hyderabad,Telangana,35-44,silver,B,App,UPI,38743.57,1198.74,0,37544.83,delivered,21.05,4
238,5376,659,1594,2024-06-14 19:14:19,2024-06-14,19,Fashion,Kolkata,West Bengal,35-44,silver,A,App,Debit Card,3020.01,111.6,0,2908.41,delivered,42.56,4
239,4551,73,1532,2024-06-01 12:19:28,2024-06-01,12,Food,Jaipur,Rajasthan,18-24,silver,C,App,UPI,833.72,18.47,0,815.25,delivered,19.26,5
240,5531,737,717,2024-06-05 12:48:19,2024-06-05,12,Books,Pune,Maharashtra,35-44,silver,C,App,UPI,1324.11,32.0,0,1292.11,delivered,34.39,5
241,2349,224,1937,2024-06-15 19:34:19,2024-06-15,19,Fashion,Delhi,Delhi,45-54,platinum,C,API,Credit Card,902.34,165.47,0,736.87,delivered,15.93,5
242,4406,172,162,2024-06-07 15:41:59,2024-06-07,15,Sports,Hyderabad,Telangana,18-24,gold,B,Website,UPI,8234.79,428.57,0,7806.22,delivered,26.72,4
243,7754,261,1524,2024-06-09 20:07:49,2024-06-09,20,Beauty,Mumbai,Maharashtra,35-44,silver,B,App,Credit Card,3139.21,215.24,0,2923.97,cancelled,,1
244,4306,376,1301,2024-06-07 19:26:51,2024-06-07,19,Food,Bangalore,Karnataka,25-34,silver,A,App,UPI,105.24,3.38,29,130.86,delivered,28.47,4
245,2134,384,85,2024-06-12 12:51:56,2024-06-12,12,Food,Bangalore,Karnataka,25-34,gold,A,App,COD,371.58,42.99,59,387.59,cancelled,,1
246,559,173,851,2024-06-11 20:44:13,2024-06-11,20,Food,Pune,Maharashtra,18-24,silver,A,App,Wallet,793.19,31.44,0,761.75,delivered,32.23,4
247,8065,472,1225,2024-06-06 08:18:48,2024-06-06,8,Food,Bangalore,Karnataka,35-44,silver,B,App,Credit Card,391.28,12.52,39,417.76,delivered,12.97,4
248,3727,636,1473,2024-06-13 19:22:48,2024-06-13,19,Food,Surat,Gujarat,25-34,bronze,A,App,Debit Card,675.72,0.8,0,674.92,delivered,31.79,4
249,11372,386,106,2024-06-07 14:08:26,2024-06-07,14,Home & Kitchen,Hyderabad,Telangana,35-44,bronze,B,Website,UPI,7548.66,208.41,0,7340.25,delivered,38.32,5
250,4,72,1592,2024-06-06 13:31:43,2024-06-06,13,Food,Mumbai,Maharashtra,55+,bronze,B,App,UPI,499.35,5.64,59,552.71,delivered,9.72,4
251,11315,144,268,2024-06-14 17:22:07,2024-06-14,17,Food,Mumbai,Maharashtra,55+,gold,B,Website,UPI,646.76,72.97,0,573.79,delivered,40.88,4
252,2449,698,227,2024-06-11 21:08:36,2024-06-11,21,Food,Chennai,Tamil Nadu,55+,silver,B,Website,Wallet,347.05,12.2,49,383.85,cancelled,,1
253,8129,392,1582,2024-06-10 12:02:08,2024-06-10,12,Electronics,Chennai,Tamil Nadu,25-34,gold,C,App,Wallet,59860.66,6104.44,0,53756.22,delivered,3.0,5
254,3105,767,1947,2024-06-01 23:32:27,2024-06-01,23,Food,Pune,Maharashtra,35-44,gold,B,App,Credit Card,259.35,17.82,29,270.53,delivered,16.01,5
255,6331,364,1290,2024-06-15 18:00:05,2024-06-15,18,Books,Hyderabad,Telangana,18-24,bronze,C,App,Debit Card,521.37,11.99,0,509.38,delivered,38.94,3
256,1759,590,521,2024-06-09 12:57:18,2024-06-09,12,Sports,Bangalore,Karnataka,25-34,silver,B,App,Credit Card,17782.21,388.88,0,17393.33,delivered,42.51,5
257,6348,202,1284,2024-06-10 19:34:34,2024-06-10,19,Home & Kitchen,Mumbai,Maharashtra,55+,gold,B,App,Debit Card,12622.38,737.31,0,11885.07,delivered,25.89,4
258,144,222,139,2024-06-08 19:54:20,2024-06-08,19,Beauty,Jaipur,Rajasthan,18-24,bronze,B,App,UPI,2272.45,35.38,0,2237.07,delivered,39.55,3
259,10586,436,241,2024-06-08 17:17:00,2024-06-08,17,Beauty,Hyderabad,Telangana,35-44,gold,A,Website,COD,1198.42,141.61,0,1056.81,returned,,2
260,8686,122,351,2024-06-01 10:27:06,2024-06-01,10,Books,Mumbai,Maharashtra,25-34,bronze,B,App,Credit Card,1093.64,11.41,0,1082.23,pending,,3
261,4805,11,75,2024-06-12 20:22:12,2024-06-12,20,Food,Delhi,Delhi,25-34,bronze,A,Website,UPI,284.8,6.22,49,327.58,delivered,94.18,3
262,9798,82,1224,2024-06-13 20:28:47,2024-06-13,20,Home & Kitchen,Mumbai,Maharashtra,18-24,platinum,C,App,Credit Card,11108.67,2123.71,0,8984.96,delivered,30.1,3
263,2071,94,91,2024-06-07 20:38:51,2024-06-07,20,Food,Pune,Maharashtra,25-34,platinum,C,App,UPI,645.33,128.53,0,516.8,delivered,36.52,5
264,7675,744,1536,2024-06-07 20:14:28,2024-06-07,20,Fashion,Delhi,Delhi,25-34,silver,B,Website,UPI,3668.84,188.67,0,3480.17,delivered,78.97,2
265,7357,682,1478,2024-06-02 14:52:56,2024-06-02,14,Grocery,Jaipur,Rajasthan,55+,bronze,B,API,Credit Card,1356.98,13.42,0,1343.56,delivered,67.16,3
266,6885,159,1840,2024-06-13 16:49:26,2024-06-13,16,Home & Kitchen,Delhi,Delhi,45-54,silver,B,App,UPI,10362.61,637.09,0,9725.52,delivered,6.38,5
267,5367,516,446,2024-06-11 19:21:43,2024-06-11,19,Home & Kitchen,Kolkata,West Bengal,25-34,gold,C,API,Debit Card,7191.35,651.75,0,6539.6,delivered,7.21,5
268,3099,344,1642,2024-06-07 10:05:07,2024-06-07,10,Food,Bangalore,Karnataka,18-24,bronze,B,App,Credit Card,278.2,2.84,39,314.36,delivered,9.47,4
269,1812,626,1826,2024-06-15 18:37:57,2024-06-15,18,Food,Delhi,Delhi,35-44,silver,C,App,UPI,412.03,17.48,59,453.55,delivered,29.98,5
270,11221,727,1604,2024-06-05 09:59:46,2024-06-05,9,Beauty,Delhi,Delhi,35-44,silver,B,App,UPI,1693.49,76.12,0,1617.37,cancelled,,2
271,8207,299,151,2024-06-02 21:28:54,2024-06-02,21,Beauty,Bangalore,Karnataka,25-34,gold,B,Website,Debit Card,1152.11,108.0,0,1044.11,delivered,6.59,4
272,7427,566,489,2024-06-07 09:39:36,2024-06-07,9,Books,Hyderabad,Telangana,18-24,silver,C,Website,UPI,1096.02,65.11,0,1030.91,delivered,91.4,1
273,8442,396,165,2024-06-12 20:24:05,2024-06-12,20,Books,Mumbai,Maharashtra,25-34,silver,C,App,UPI,974.17,30.57,0,943.6,delivered,14.85,4
274,8519,564,493,2024-06-05 11:20:54,2024-06-05,11,Home & Kitchen,Bangalore,Karnataka,25-34,silver,B,API,Debit Card,11199.47,237.21,0,10962.26,delivered,12.46,5
275,3339,591,979,2024-06-14 22:22:04,2024-06-14,22,Fashion,Bangalore,Karnataka,35-44,gold,C,App,Debit Card,4631.22,517.57,0,4113.65,pending,,3
276,795,706,485,2024-06-03 19:38:23,2024-06-03,19,Food,Kolkata,West Bengal,35-44,silver,B,Website,COD,408.36,25.95,29,411.41,delivered,7.82,5
277,9428,761,503,2024-06-08 15:48:37,2024-06-08,15,Sports,Mumbai,Maharashtra,25-34,gold,B,App,UPI,20553.37,1764.2,0,18789.17,returned,,3
278,7125,501,892,2024-06-09 07:52:52,2024-06-09,7,Grocery,Surat,Gujarat,45-54,gold,B,App,UPI,1297.79,125.61,0,1172.18,delivered,41.79,4
279,8633,81,367,2024-06-14 18:26:19,2024-06-14,18,Beauty,Jaipur,Rajasthan,25-34,silver,C,App,Debit Card,621.21,34.64,0,586.57,delivered,9.9,5
280,7013,101,45,2024-06-01 14:46:08,2024-06-01,14,Beauty,Ahmedabad,Gujarat,55+,silver,B,App,Debit Card,1474.34,30.1,0,1444.24,delivered,44.22,5
281,900,702,499,2024-06-15 20:10:56,2024-06-15,20,Electronics,Mumbai,Maharashtra,25-34,gold,C,App,Credit Card,18386.37,1669.47,0,16716.9,delivered,3.12,5
282,1620,657,776,2024-06-01 20:09:27,2024-06-01,20,Sports,Delhi,Delhi,45-54,bronze,B,Website,Debit Card,1238.4,32.31,0,1206.09,delivered,82.31,2
283,5275,1,328,2024-06-07 19:45:25,2024-06-07,19,Fashion,Delhi,Delhi,25-34,bronze,B,App,UPI,2423.51,37.81,0,2385.7,delivered,36.23,4
284,5566,286,360,2024-06-08 12:30:01,2024-06-08,12,Books,Bangalore,Karnataka,18-24,gold,B,API,Credit Card,1260.13,94.97,0,1165.16,delivered,76.55,1
285,3094,417,1557,2024-06-09 11:34:59,2024-06-09,11,Grocery,Surat,Gujarat,18-24,bronze,A,App,Debit Card,283.92,7.82,59,335.1,delivered,7.97,4
286,1600,246,688,2024-06-11 16:32:42,2024-06-11,16,Grocery,Bangalore,Karnataka,25-34,platinum,B,App,COD,683.92,76.96,0,606.96,delivered,36.82,4
287,7718,509,85,2024-06-04 15:28:57,2024-06-04,15,Food,Pune,Maharashtra,25-34,platinum,C,App,COD,476.37,59.41,59,475.96,delivered,41.84,3
288,1248,279,1052,2024-06-14 19:30:21,2024-06-14,19,Food,Surat,Gujarat,35-44,silver,C,App,UPI,183.58,7.43,29,205.15,delivered,31.18,5
289,325,706,534,2024-06-08 17:14:43,2024-06-08,17,Home & Kitchen,Mumbai,Maharashtra,25-34,platinum,B,App,Wallet,10353.48,1372.82,0,8980.66,cancelled,,2
290,4484,763,1862,2024-06-05 16:04:33,2024-06-05,16,Grocery,Hyderabad,Telangana,25-34,platinum,C,App,Credit Card,1141.91,155.42,0,986.49,delivered,21.63,5
291,3229,290,981,2024-06-14 16:09:02,2024-06-14,16,Grocery,Jaipur,Rajasthan,25-34,bronze,A,App,Credit Card,2048.39,52.1,0,1996.29,delivered,13.9,5
292,11189,515,519,2024-06-09 16:04:21,2024-06-09,16,Food,Jaipur,Rajasthan,35-44,silver,C,App,Credit Card,508.24,34.59,0,473.65,pending,,3
293,1349,123,1815,2024-06-05 21:38:46,2024-06-05,21,Beauty,Chennai,Tamil Nadu,18-24,bronze,C,App,Credit Card,1969.34,17.98,0,1951.36,delivered,15.05,5
294,4587,546,1065,2024-06-14 10:51:28,2024-06-14,10,Electronics,Delhi,Delhi,25-34,gold,B,App,Credit Card,43457.13,4410.96,0,39046.17,delivered,23.14,5
295,931,780,474,2024-06-05 04:05:41,2024-06-05,4,Food,Surat,Gujarat,25-34,silver,A,Website,Wallet,155.4,6.16,29,178.24,returned,,2
296,11373,654,1737,2024-06-02 11:09:12,2024-06-02,11,Sports,Ahmedabad,Gujarat,25-34,platinum,C,App,UPI,6475.54,664.23,0,5811.31,delivered,38.61,5
297,11397,284,1668,2024-06-08 13:00:56,2024-06-08,13,Food,Bangalore,Karnataka,18-24,silver,B,App,UPI,726.26,41.46,0,684.8,delivered,5.53,5
298,2784,612,1621,2024-06-05 18:12:20,2024-06-05,18,Food,Delhi,Delhi,25-34,silver,B,API,UPI,63.45,2.42,59,120.03,delivered,52.27,4
299,8527,426,257,2024-06-04 21:17:07,2024-06-04,21,Beauty,Pune,Maharashtra,45-54,silver,A,Website,Credit Card,1010.18,52.46,0,957.72,delivered,49.84,4
300,4892,326,1819,2024-06-03 19:22:40,2024-06-03,19,Fashion,Chennai,Tamil Nadu,45-54,bronze,C,App,COD,1991.69,20.89,0,1970.8,pending,,3
301,11559,64,699,2024-06-11 23:37:07,2024-06-11,23,Home & Kitchen,Delhi,Delhi,45-54,bronze,B,App,Credit Card,4521.72,29.61,0,4492.11,delivered,44.44,4
302,4253,246,282,2024-06-10 00:49:17,2024-06-10,0,Food,Pune,Maharashtra,45-54,bronze,B,Website,Credit Card,768.52,16.14,0,752.38,delivered,95.49,1
303,10084,603,1243,2024-06-05 11:12:34,2024-06-05,11,Electronics,Kolkata,West Bengal,18-24,bronze,B,App,COD,62141.94,723.44,0,61418.5,delivered,13.71,4
304,11213,331,1693,2024-06-15 08:19:54,2024-06-15,8,Food,Delhi,Delhi,25-34,bronze,A,App,UPI,636.03,14.72,0,621.31,delivered,36.77,3
305,6057,186,992,2024-06-15 19:36:44,2024-06-15,19,Beauty,Delhi,Delhi,25-34,gold,C,Website,Credit Card,1743.68,117.78,0,1625.9,delivered,3.81,5
306,7049,751,1675,2024-06-10 15:13:41,2024-06-10,15,Beauty,Chennai,Tamil Nadu,25-34,bronze,B,API,Debit Card,1527.5,39.43,0,1488.07,delivered,88.86,3
307,1896,668,256,2024-06-04 13:07:07,2024-06-04,13,Home & Kitchen,Mumbai,Maharashtra,25-34,bronze,B,App,UPI,4612.54,35.06,0,4577.48,delivered,13.36,4
308,4638,145,1637,2024-06-14 13:59:12,2024-06-14,13,Fashion,Kolkata,West Bengal,35-44,bronze,A,Website,UPI,1572.56,8.07,0,1564.49,delivered,63.6,4
